label,name
Location Name,baystate medical practice quabbin pediatric medicine
Location Name,wellspan thoracic surgery chambersburg
Location Name,kaiser foundation hospital walnut creek
Location Name,franklin medical center
Location Name,geisinger convenientcare pittston
Location Name,perrigo medical clinic
Location Name,psychology clinic at christus childrens
Location Name,unitypoint health st luke hospital rehabilitation pain center
Location Name,honorhealth outpatient therapy west union hill
Location Name,corewell health beaumont grosse pointe hospital gynecologic oncology 16815 e jefferson ave
Location Name,intermountain health billing pediatric gastroenterology
Location Name,oceans behavioral hospital of longview
Location Name,coxhealth fitness center branson
Location Name,queens hospital center
Location Name,premier health urgent care kettering
Location Name,corewell health taylor hospital wound care hyperbaric medicine 18100 oakwood blvd
Location Name,gaines pediatric dentistry
Location Name,kidney care center rockford llc
Location Name,sagewest health care
Location Name,south ogden clinic family medicine
Location Name,unitypoint health family medicine conrad
Location Name,intermountain medical center labor and delivery
Location Name,shmg cardiovascular medicine big rapid
Location Name,intermountain medical center lactation clinic
Location Name,university health pulmonology
Location Name,baptist health medical group hospital medicine
Location Name,swedish gastroenterology issaquah
Location Name,salt lake clinic eye care
Location Name,crystal clinic orthopaedic center
Location Name,honorhealth heart care cardiac arrhythmia john c lincoln
Location Name,kentucky poison control center of norton childrens hospital
Location Name,corewell health infectious disease specialist 230 michigan st ne
Location Name,norton heart vascular institute shelbyville
Location Name,olean general hospital
Location Name,alta view clinic family medicine
Location Name,cascade valley hospital
Location Name,beaumont pediatric pulmonology troy
Location Name,wellspan orthopedics at hanover
Location Name,corewell health cardiovascular service reed city
Location Name,intermountain foundation
Location Name,clinical neuroscience institute in sidney
Location Name,hatboro pediatrics pc
Location Name,pediatric center at healthpark
Location Name,syracuse area health
Location Name,fairview park hospital
Location Name,emory at decatur primary care irvin court
Location Name,green mountain clinic primary care
Location Name,st mary regional hospital nephrology clinic
Location Name,elemental center
Location Name,providence express care at home house call doctor redmond
Location Name,providence del amo urgent care torrance
Location Name,hackensack meridian health urgent care forked river
Location Name,beaumont physical medicine rehabilitation taylor
Location Name,emory at acworth
Location Name,audiology clinic at christus childrens
Location Name,saint luke cardiovascular consultantsmission farm
Location Name,arh daniel boone clinic harlan a department of harlan arh hospital
Location Name,fillmore community hospital emergency service
Location Name,haleyville marine cardiology center
Location Name,norton cancer institute pat harrison resource center
Location Name,providence medical center sleepeeg service newberg
Location Name,harleysville outpatient center
Location Name,utah valley hospital cancer research and clinical trial
Location Name,swedish petct imaging seattle
Location Name,university of minnesota physician radiation therapy center
Location Name,valleau vandeven massie dd grand rapid
Location Name,seymour hospital
Location Name,hca florida lawnwood hospital
Location Name,park city hospital outpatient lab
Location Name,corewell health rheumatology summit park
Location Name,hand and reconstructive surgeon and associate at miami valley hospital north campus
Location Name,crawford continuing care center
Location Name,santa monica 12th street outpatient rehabilitation service
Location Name,osf childrens hospital of illinois hematology oncology
Location Name,scl health medical group denver obgyn
Location Name,whitesburg arh rehabilitation service
Location Name,bldg 4 jl sorenson heart lung center
Location Name,page memorial hospital inc
Location Name,ascend hospice and palliative care
Location Name,adena health center fayette womens health
Location Name,creek nation community hospital
Location Name,christus spohn hospital corpus christi shoreline
Location Name,upmc outpatient center natrona height
